TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
CHA,04/11/2017,CHA @ ATL,L,239,76,29,88,33.0,3,23,13.0,15,19,78.9,15,25,40,16,11,1,13,17
CHA,04/10/2017,CHA @ MIL,L,241,79,33,81,40.7,5,18,27.8,8,13,61.5,7,32,39,21,11,5,9,10
CHA,04/08/2017,CHA vs. BOS,L,240,114,38,84,45.2,9,28,32.1,29,32,90.6,7,35,42,22,5,5,7,15
CHA,04/05/2017,CHA vs. MIA,L,239,99,35,78,44.9,8,25,32.0,21,24,87.5,4,32,36,19,2,7,6,15
CHA,04/04/2017,CHA @ WAS,L,239,111,40,79,50.6,12,34,35.3,19,22,86.4,9,28,37,21,5,3,16,17
CHA,04/02/2017,CHA @ OKC,W,240,113,37,77,48.1,11,30,36.7,28,32,87.5,3,34,37,20,18,5,16,13
CHA,03/31/2017,CHA vs. DEN,W,240,122,40,86,46.5,17,36,47.2,25,30,83.3,10,33,43,26,10,11,6,17
CHA,03/29/2017,CHA @ TOR,W,241,110,39,86,45.3,16,32,50.0,16,21,76.2,11,27,38,23,6,2,8,18
CHA,03/28/2017,CHA vs. MIL,L,241,108,39,80,48.8,7,28,25.0,23,29,79.3,5,26,31,25,7,1,2,12
CHA,03/26/2017,CHA vs. PHX,W,239,120,42,87,48.3,14,30,46.7,22,24,91.7,8,33,41,29,8,2,7,14
CHA,03/24/2017,CHA vs. CLE,L,241,105,38,90,42.2,10,38,26.3,19,24,79.2,14,28,42,18,6,4,9,17
CHA,03/22/2017,CHA @ ORL,W,239,109,42,90,46.7,9,27,33.3,16,18,88.9,12,31,43,24,9,3,10,12
CHA,03/20/2017,CHA vs. ATL,W,238,105,40,80,50.0,12,30,40.0,13,20,65.0,5,28,33,28,12,4,7,13
CHA,03/18/2017,CHA vs. WAS,W,240,98,35,82,42.7,9,24,37.5,19,27,70.4,6,35,41,23,8,8,7,20
CHA,03/15/2017,CHA @ IND,L,240,77,32,80,40.0,3,23,13.0,10,13,76.9,3,27,30,15,9,4,10,13
CHA,03/13/2017,CHA vs. CHI,L,241,109,43,93,46.2,7,29,24.1,16,19,84.2,11,33,44,25,4,3,6,18
CHA,03/11/2017,CHA vs. NOP,L,267,122,46,102,45.1,13,46,28.3,17,20,85.0,11,39,50,32,5,1,9,14
CHA,03/10/2017,CHA vs. ORL,W,239,121,47,79,59.5,10,21,47.6,17,20,85.0,6,37,43,34,6,5,7,17
CHA,03/08/2017,CHA @ MIA,L,242,101,37,80,46.3,7,21,33.3,20,21,95.2,6,33,39,14,7,8,12,17
CHA,03/06/2017,CHA vs. IND,W,240,100,35,86,40.7,11,31,35.5,19,21,90.5,13,37,50,21,10,2,10,8
CHA,03/04/2017,CHA @ DEN,W,239,112,41,90,45.6,16,27,59.3,14,17,82.4,13,30,43,25,8,6,5,18
CHA,03/02/2017,CHA @ PHX,L,242,103,35,89,39.3,10,34,29.4,23,28,82.1,9,25,34,19,14,1,16,20
CHA,02/28/2017,CHA @ LAL,W,240,109,38,85,44.7,16,39,41.0,17,24,70.8,11,34,45,25,3,5,12,11
CHA,02/26/2017,CHA @ LAC,L,265,121,38,80,47.5,18,40,45.0,27,30,90.0,5,38,43,16,1,1,16,32
CHA,02/25/2017,CHA @ SAC,W,240,99,34,85,40.0,14,38,36.8,17,18,94.4,13,37,50,26,10,3,10,13
CHA,02/23/2017,CHA @ DET,L,265,108,38,92,41.3,7,30,23.3,25,26,96.2,5,45,50,19,5,7,7,15
CHA,02/15/2017,CHA @ TOR,L,240,85,32,76,42.1,13,38,34.2,8,9,88.9,5,39,44,21,9,6,17,18
CHA,02/13/2017,CHA vs. PHI,L,240,99,34,78,43.6,11,31,35.5,20,26,76.9,3,30,33,19,11,5,15,17
CHA,02/11/2017,CHA vs. LAC,L,241,102,37,85,43.5,13,37,35.1,15,20,75.0,8,32,40,24,6,4,8,20
CHA,02/09/2017,CHA vs. HOU,L,240,95,37,85,43.5,8,26,30.8,13,14,92.9,10,37,47,26,8,5,21,17
CHA,02/07/2017,CHA vs. BKN,W,240,111,40,102,39.2,7,26,26.9,24,29,82.8,12,39,51,19,6,7,7,17
CHA,02/04/2017,CHA @ UTA,L,240,98,35,82,42.7,13,33,39.4,15,18,83.3,3,35,38,20,7,3,9,20
CHA,02/01/2017,CHA @ GSW,L,242,111,39,88,44.3,9,31,29.0,24,26,92.3,6,39,45,33,4,3,10,14
CHA,01/31/2017,CHA @ POR,L,238,98,33,83,39.8,11,31,35.5,21,25,84.0,3,39,42,20,3,6,9,13
CHA,01/28/2017,CHA vs. SAC,L,240,106,36,75,48.0,12,37,32.4,22,24,91.7,7,27,34,24,4,7,11,25
CHA,01/27/2017,CHA @ NYK,L,241,107,40,90,44.4,13,37,35.1,14,15,93.3,9,38,47,18,5,4,13,16
CHA,01/25/2017,CHA vs. GSW,L,240,103,38,92,41.3,7,23,30.4,20,21,95.2,12,31,43,26,6,6,14,18
CHA,01/23/2017,CHA vs. WAS,L,240,99,35,90,38.9,8,32,25.0,21,25,84.0,12,31,43,24,7,5,8,19
CHA,01/21/2017,CHA vs. BKN,W,240,112,39,82,47.6,14,30,46.7,20,22,90.9,6,40,46,26,7,4,13,18
CHA,01/20/2017,CHA vs. TOR,W,239,113,40,80,50.0,12,25,48.0,21,25,84.0,11,40,51,24,9,4,14,13
