TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
NYK,04/12/2017,NYK vs. PHI,W,239,114,41,83,49.4,9,22,40.9,23,32,71.9,17,26,43,17,5,7,19,18
NYK,04/09/2017,NYK vs. TOR,L,240,97,37,82,45.1,9,28,32.1,14,15,93.3,6,30,36,27,6,1,11,18
NYK,04/07/2017,NYK @ MEM,L,241,88,38,88,43.2,6,28,21.4,6,13,46.2,15,26,41,20,8,4,6,16
NYK,04/06/2017,NYK vs. WAS,L,240,103,40,95,42.1,7,20,35.0,16,21,76.2,20,29,49,20,9,2,11,19
NYK,04/04/2017,NYK vs. CHI,W,239,100,42,89,47.2,6,23,26.1,10,16,62.5,16,38,54,26,4,8,14,22
NYK,04/02/2017,NYK vs. BOS,L,240,94,33,85,38.8,7,25,28.0,21,25,84.0,8,24,32,20,12,2,11,20
NYK,03/31/2017,NYK @ MIA,W,240,98,38,80,47.5,6,16,37.5,16,17,94.1,8,31,39,25,9,5,14,18
NYK,03/29/2017,NYK vs. MIA,L,240,88,33,89,37.1,5,25,20.0,17,21,81.0,17,35,52,19,2,6,14,16
NYK,03/27/2017,NYK vs. DET,W,240,109,45,84,53.6,7,21,33.3,12,13,92.3,4,33,37,26,13,5,12,16
NYK,03/25/2017,NYK @ SAS,L,240,98,41,87,47.1,3,10,30.0,13,15,86.7,12,33,45,24,6,5,16,16
NYK,03/23/2017,NYK @ POR,L,240,95,36,88,40.9,5,22,22.7,18,20,90.0,9,31,40,23,5,9,11,20
NYK,03/22/2017,NYK @ UTA,L,239,101,38,80,47.5,9,21,42.9,16,18,88.9,9,27,36,19,5,1,11,26
NYK,03/20/2017,NYK @ LAC,L,241,105,40,89,44.9,6,24,25.0,19,24,79.2,14,34,48,24,6,1,12,19
NYK,03/16/2017,NYK vs. BKN,L,240,110,41,88,46.6,3,18,16.7,25,26,96.2,5,29,34,20,6,4,7,26
NYK,03/14/2017,NYK vs. IND,W,240,87,35,83,42.2,9,28,32.1,8,13,61.5,11,41,52,21,8,4,14,15
NYK,03/12/2017,NYK @ BKN,L,241,112,39,94,41.5,8,23,34.8,26,32,81.3,11,32,43,22,5,8,9,20
NYK,03/11/2017,NYK @ DET,L,239,92,36,82,43.9,13,30,43.3,7,11,63.6,8,36,44,26,4,7,18,18
NYK,03/08/2017,NYK @ MIL,L,241,93,39,84,46.4,7,21,33.3,8,12,66.7,10,33,43,22,4,6,15,20
NYK,03/06/2017,NYK @ ORL,W,239,113,40,86,46.5,6,14,42.9,27,28,96.4,12,33,45,26,6,1,9,23
NYK,03/05/2017,NYK vs. GSW,L,240,105,39,83,47.0,7,22,31.8,20,25,80.0,12,35,47,18,5,6,15,20
NYK,03/03/2017,NYK @ PHI,L,241,102,33,84,39.3,7,21,33.3,29,33,87.9,9,32,41,14,10,3,10,20
NYK,03/01/2017,NYK @ ORL,W,241,101,34,81,42.0,8,29,27.6,25,31,80.6,13,37,50,21,9,3,11,16
NYK,02/27/2017,NYK vs. TOR,L,241,91,33,73,45.2,9,24,37.5,16,19,84.2,8,32,40,17,10,6,17,19
NYK,02/25/2017,NYK vs. PHI,W,240,110,43,91,47.3,6,21,28.6,18,23,78.3,10,34,44,21,6,7,11,22
NYK,02/23/2017,NYK @ CLE,L,240,104,42,101,41.6,8,26,30.8,12,17,70.6,16,34,50,24,4,7,12,19
NYK,02/15/2017,NYK @ OKC,L,241,105,41,86,47.7,11,21,52.4,12,14,85.7,6,33,39,19,8,12,15,21
NYK,02/12/2017,NYK vs. SAS,W,240,94,34,68,50.0,9,14,64.3,17,21,81.0,5,39,44,18,5,8,19,19
NYK,02/10/2017,NYK vs. DEN,L,240,123,52,93,55.9,16,38,42.1,3,5,60.0,10,23,33,36,10,5,10,14
NYK,02/08/2017,NYK vs. LAC,L,239,115,46,92,50.0,8,27,29.6,15,18,83.3,12,29,41,25,9,5,11,22
NYK,02/06/2017,NYK vs. LAL,L,241,107,37,82,45.1,7,21,33.3,26,33,78.8,6,34,40,16,4,4,16,24
NYK,02/04/2017,NYK vs. CLE,L,240,104,39,86,45.3,12,31,38.7,14,28,50.0,13,29,42,23,9,7,10,20
NYK,02/01/2017,NYK @ BKN,W,240,95,35,99,35.4,6,27,22.2,19,31,61.3,21,37,58,23,16,7,13,18
NYK,01/31/2017,NYK @ WAS,L,241,101,34,93,36.6,5,24,20.8,28,35,80.0,22,29,51,18,8,2,12,17
NYK,01/29/2017,NYK @ ATL,L,339,139,51,128,39.8,18,51,35.3,19,23,82.6,15,48,63,32,9,11,12,39
NYK,01/27/2017,NYK vs. CHA,W,239,110,46,96,47.9,9,27,33.3,9,13,69.2,11,37,48,22,8,9,10,18
NYK,01/25/2017,NYK @ DAL,L,240,95,39,92,42.4,7,23,30.4,10,12,83.3,18,37,55,17,4,2,18,21
NYK,01/23/2017,NYK @ IND,W,240,109,35,76,46.1,8,22,36.4,31,35,88.6,6,37,43,19,8,7,14,21
NYK,01/21/2017,NYK vs. PHX,L,239,105,40,89,44.9,11,21,52.4,14,16,87.5,15,31,46,20,6,3,12,20
NYK,01/19/2017,NYK vs. WAS,L,240,110,42,90,46.7,7,24,29.2,19,22,86.4,14,27,41,20,7,4,10,14
NYK,01/18/2017,NYK @ BOS,W,240,117,46,91,50.5,10,25,40.0,15,18,83.3,18,39,57,27,2,8,14,24
