TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
BKN,04/12/2017,BKN @ CHI,L,241,73,28,86,32.6,3,33,9.1,14,18,77.8,10,38,48,17,8,3,18,16
BKN,04/10/2017,BKN @ BOS,L,241,105,31,86,36.0,8,31,25.8,35,39,89.7,9,40,49,18,8,6,12,19
BKN,04/08/2017,BKN vs. CHI,W,240,107,39,92,42.4,10,31,32.3,19,24,79.2,10,34,44,24,15,6,13,13
BKN,04/06/2017,BKN @ ORL,L,240,107,40,87,46.0,11,30,36.7,16,22,72.7,7,32,39,21,7,6,14,19
BKN,04/04/2017,BKN @ PHI,W,239,141,48,75,64.0,16,31,51.6,29,33,87.9,1,35,36,36,9,5,17,18
BKN,04/02/2017,BKN vs. ATL,W,239,91,32,82,39.0,10,33,30.3,17,20,85.0,8,43,51,21,11,6,19,22
BKN,04/01/2017,BKN vs. ORL,W,239,121,50,94,53.2,8,31,25.8,13,16,81.3,9,35,44,26,8,5,11,15
BKN,03/30/2017,BKN @ DET,L,240,89,35,92,38.0,10,31,32.3,9,12,75.0,8,38,46,17,4,4,12,16
BKN,03/28/2017,BKN vs. PHI,L,242,101,38,94,40.4,9,32,28.1,16,24,66.7,13,37,50,22,11,5,13,19
BKN,03/26/2017,BKN @ ATL,W,239,107,38,86,44.2,6,22,27.3,25,30,83.3,12,38,50,21,13,7,17,25
BKN,03/24/2017,BKN @ WAS,L,239,108,43,82,52.4,3,15,20.0,19,26,73.1,6,32,38,24,5,4,14,22
BKN,03/23/2017,BKN vs. PHX,W,241,126,43,95,45.3,8,29,27.6,32,42,76.2,17,44,61,25,11,5,17,26
BKN,03/21/2017,BKN vs. DET,W,240,98,38,88,43.2,10,29,34.5,12,19,63.2,11,35,46,22,1,6,10,13
BKN,03/19/2017,BKN vs. DAL,L,238,104,31,72,43.1,13,31,41.9,29,38,76.3,9,32,41,16,2,1,15,22
BKN,03/17/2017,BKN vs. BOS,L,240,95,30,83,36.1,11,35,31.4,24,30,80.0,6,35,41,23,7,7,10,25
BKN,03/16/2017,BKN @ NYK,W,239,121,41,86,47.7,10,32,31.3,29,35,82.9,13,38,51,19,5,2,13,23
BKN,03/14/2017,BKN vs. OKC,L,240,104,33,71,46.5,12,24,50.0,26,30,86.7,4,28,32,20,6,6,18,23
BKN,03/12/2017,BKN vs. NYK,W,241,120,40,87,46.0,19,38,50.0,21,29,72.4,13,42,55,23,7,3,12,23
BKN,03/10/2017,BKN @ DAL,L,241,96,34,78,43.6,9,31,29.0,19,23,82.6,4,31,35,23,9,2,12,28
BKN,03/08/2017,BKN @ ATL,L,241,105,37,80,46.3,11,33,33.3,20,25,80.0,5,35,40,28,7,11,22,25
BKN,03/06/2017,BKN @ MEM,W,241,122,39,73,53.4,14,30,46.7,30,38,78.9,7,34,41,16,12,5,16,27
BKN,03/04/2017,BKN @ POR,L,240,116,45,86,52.3,14,30,46.7,12,17,70.6,8,23,31,24,7,6,13,22
BKN,03/03/2017,BKN @ UTA,L,238,97,36,89,40.4,7,30,23.3,18,24,75.0,9,33,42,12,6,3,12,24
BKN,03/01/2017,BKN @ SAC,W,242,109,34,74,45.9,11,28,39.3,30,36,83.3,10,33,43,16,8,2,18,25
BKN,02/25/2017,BKN @ GSW,L,241,95,38,94,40.4,8,28,28.6,11,17,64.7,11,41,52,25,8,3,16,20
BKN,02/24/2017,BKN @ DEN,L,239,109,41,83,49.4,10,30,33.3,17,31,54.8,7,35,42,27,7,4,19,23
BKN,02/15/2017,BKN vs. MIL,L,241,125,46,88,52.3,14,36,38.9,19,23,82.6,9,33,42,30,7,8,17,21
BKN,02/13/2017,BKN vs. MEM,L,239,103,38,82,46.3,12,37,32.4,15,18,83.3,6,26,32,23,8,0,12,24
BKN,02/10/2017,BKN vs. MIA,L,242,99,35,81,43.2,8,20,40.0,21,28,75.0,15,33,48,19,4,6,22,18
BKN,02/08/2017,BKN vs. WAS,L,266,110,38,91,41.8,9,33,27.3,25,36,69.4,15,40,55,20,6,5,16,24
BKN,02/07/2017,BKN @ CHA,L,241,107,39,86,45.3,12,36,33.3,17,21,81.0,4,41,45,26,3,8,15,23
BKN,02/05/2017,BKN vs. TOR,L,241,95,32,76,42.1,13,34,38.2,18,21,85.7,7,35,42,19,8,7,21,19
BKN,02/03/2017,BKN vs. IND,L,240,97,32,86,37.2,11,28,39.3,22,23,95.7,9,35,44,20,7,4,19,22
BKN,02/01/2017,BKN vs. NYK,L,239,90,37,88,42.0,5,25,20.0,11,16,68.8,12,37,49,17,4,7,20,24
BKN,01/30/2017,BKN @ MIA,L,240,96,37,87,42.5,4,26,15.4,18,22,81.8,15,38,53,16,7,4,16,23
BKN,01/28/2017,BKN @ MIN,L,240,109,41,85,48.2,7,21,33.3,20,25,80.0,5,35,40,20,6,6,14,18
BKN,01/27/2017,BKN @ CLE,L,240,116,43,87,49.4,16,33,48.5,14,16,87.5,4,33,37,23,9,2,10,15
BKN,01/25/2017,BKN vs. MIA,L,239,106,35,80,43.8,13,35,37.1,23,26,88.5,4,29,33,20,3,4,15,25
BKN,01/23/2017,BKN vs. SAS,L,242,86,32,81,39.5,5,25,20.0,17,18,94.4,5,33,38,14,2,5,16,18
BKN,01/21/2017,BKN @ CHA,L,239,105,38,88,43.2,17,41,41.5,12,15,80.0,4,36,40,30,9,3,12,17
BKN,01/20/2017,BKN @ NOP,W,240,143,48,83,57.8,15,30,50.0,32,35,91.4,9,43,52,24,5,6,16,20
BKN,01/17/2017,BKN vs. TOR,L,239,109,40,89,44.9,7,26,26.9,22,24,91.7,11,30,41,20,7,6,13,19
BKN,01/15/2017,BKN vs. HOU,L,238,112,41,93,44.1,15,44,34.1,15,19,78.9,9,29,38,29,9,5,16,25
BKN,01/13/2017,BKN @ TOR,L,241,113,40,86,46.5,17,36,47.2,16,20,80.0,4,31,35,26,5,1,11,16
